Actual word in English,Actual word in Hindi,Predicted word in Hindi
vidyutikrit,विद्युतीकृत,विद्युतिकृत
kikiyaanaa,किकियाना,किकियाना
arunaai,अरुणाई,अरुनाई
rigal,रीगल,रिगल
diamond,डायमंड,डायमंड
mridubhaashee,मृदुभाषी,मृदुभाषी
walters,वाल्टर्स,वाल्टर्स
sutrapada,सूत्रपाडा,सूत्रपाड़
keeti,कीति,कीटी
zilaadhikaari,ज़िलाधिकारी,जिलाधिकारी]
mangesh,मंगेश,मांगे
pension,पेंषन,पेनशन
laganewale,लगनेवाले,लगनेवाले
jilavasiyon,जिलावासियों,जिलावासियों
ploskee,प्लोस्की,प्लॉसकी]
eksath,एकसाथ,एकसाथ
sekhar,सेखर,सेखर
dow,डीओडब्ल्यू,डी]#######
ardhawishwaas,अर्धविश्वास,अर्धविश्वास
rajasthan,राजस्थान,राजस्थान
vikaskhand,विकासखण्ड,विकाकांस्
samshayon,संशयों,सम्शयो
badhanaa,बढना,बढ़ा
classon,क्लासों,क्लासन]
ikhrul,उखरुल,इखरूल
furaame,फुरामे,फुरामे
ebaz,एबज,एबा
baataaya,बाताया,बाताया
jushantan,जुशान्तान,जुशान्तान
strong,स्ट्रॉन्ग,स्ट्रॉंग]
rajnitikaron,राजनीतिकारों,राजनीतिकरण]#
panipat,पानीपत,पनिपत]
blankaard,ब्लांकार्ड,ब्लांकार्ड
jhabua,झाबुआ,झबुआ]
jacinto,जकिंटो,जेसिंत
barahsinga,बारहसिंगा,बारहसिंग]
suchnah,सूचनाः,सूचनाह
electromagic,इलेक्ट्रोमैजिक,इलेक्ट्रोमाइग]
lalmani,लालमणी,लालमणी
bhaaulaal,भाऊलाल,भाऊलाल
kathua,कठुआ,कठुआ
palaari,पलारी,पलारी
amitao,अमिताव,अमिताओ
tadanrustee,तदंरुस्ती,तदनरस्ती]
vaabastaa,वाबस्ता,वाबस्ता
vlad,व्लाद,व्लाद
slash,स्लैश,स्लाश
waterbury,वाटरबरी,वाटरबरी
selfie,सेल्फी,सेल्फी
luis,लुईस,लुइस
panchasootra,पंचसूत्र,पंचासूत्
aryama,अर्यमा,आर्यमा
vaadak,वादक,वादक
junction,जंक्शन,जंक्शन
generic,जेनरिक,जेनरिक
jiya,जिया,जिया
aden,एडेन,एडेन
sophner,सॉफ़्नर,सोफ्रन]
qwvga,क्यूडब्ल्यूवीजीए,क्वाईगवा]#######
dhvanimikon,ध्वनिमिकों,ध्वनिमिकों
feeds,फीड्स,फीड्स
sukadiyaal,सुकडि़याल,सुकडियाल]
angadh,अनगढ़,अंगढ़
bavji,बावजी,बावजी
chhodiye,छोडिये,छोड़िय
cipla,सिप्ला,सीआईपी
vigyanon,विज्ञानों,विज्ञानों
dhasmaanaa,धस्माना,धस्माना
longewal,लोंगोवाल,लॉंगेवाल
badam,बदाम,बदम]
atraikt,अट्रैक्ट,अत्रैक्त
saraaha,सराहा,सराहा
nrityashaili,नृत्यशैली,नृत्याशिल
sanvari,संवरी,संवरी
yakshadhipati,यक्षाधिपति,यक्षाधिपति
arabpatiyon,अरबपतियों,अरब्पतियो
mukaddamon,मुकद्दमों,मुकददमों]
phode,फोड़े,फोड़े
sihunta,सिहुंता,सिहुंता
jeewan,जीवन,जीवा
dhoondhata,ढूंढता,ढूंढता
cruces,क्रुसेस,स्रस]##
kaaryakartriyon,कार्यकर्त्रियों,कार्यकर्त्रियों
pratibaddhtaaen,प्रतिबद्धताएं,प्रतिबद्धतें]
dlw,डीएलडब्ल्यू,डीएलवी]####
plan,प्लेन,प्लान
pailot,पायलट,पैलोट
adhiwas,अधिवास,अधिवास
phainn,फैंन,फैन]
favvara,फव्वारा,फववारा]
halchal,हालचाल,हल्चल]
wishvaweer,विश्ववीर,विश्ववीर
crest,क्रेस्ट,क्रेस्ट
brahmleen,ब्रह्मलीन,ब्रह्मलीन
virechan,विरेचन,विरेचन
yaaddaashta,याद्दाश्त,याद्दश्ता
ujjain,उज्जैन,उज्जाई
sahyaatre,सहयात्री,सह्यात्र
jimme,जिम्मे,जिम्मे
sarawagi,सारावागी,सारावगी]
dekhiyegaa,देखियेगा,देखियेगा
wajood,वजूद,वजूद
kundal,कुंडल,कुंडल
ria,रिया,रीआई
slider,स्लाइडर,स्लाइडर
management,मैनेजमेंट,मैनेजमेंट
karyakaaryakartaon,कार्यकार्यकर्ताओं,कार्यकार्यकर्ताओं
cristis,क्रिस्टिस,क्रिसिट्स
ruktey,रुकते,रुक्त
distrabyuters,डिस्ट्रब्यूटर्स,डिस्ट्रबीयटर्स]
spell,स्पेल,स्प्ल
damapar,दमपर,दमाप
thikane,ठिकाने,ठिकाने
interactuality,इंटरटेक्चुअलिटी,इंटरकॉर्टी]####
cdyaan,सीडीयां,सीडीएएन
south,साउथ,सौथ]
aapkaa,आपका,आपका
nahinkarwaaee,नहींकरवाई,नहिंकरवाई
jaagriti,जागृति,जागृति
choodhe,चूड़े,चूढ़े
thirty,थर्टी,थिर्ट
nadsa,नक्सल,नदसा]
gsm,जीएसएम,जीएसएम
gujarat,गुजरात,गुजरात
darshnarthee,दर्शनार्थी,दर्शनर्थी]
nabha,नाभा,नाभा
dhokebaaj,धोखेबाज,धोकेबाज
lega,लेगा,लेगा
beeaaeeaaeeteeem,बीआईआईटीएम,बीईतीम]###
somwaar,साेमवार,सोमवार]
wanon,वाणों,वनों]
audhyogikaran,औद्योगिकरण,औध्योगीकरण
agrahari,अग्रहरि,अग्रहरी
aafa,आफॅ,आएफ
teemaardaron,तीमारदारों,तीमारदारों
misra,मिश्रा,मिसरा]
cerebra,सेरेब्रा,सेरिब्रा
naagrik,नागारिक,नागरिक]
dastaar,दस्तार,दस्तार
makarh,मकरः,मकर]
gtor,जीतोड़,जीटीआर
ballistic,बैलिस्टिक,बॉलिस्टिक
chadhegaa,चढ़ेगा,चढ़ेगा
maange,मांगे,मांगे
nilabh,नीलाभ,निलाभ
mensharaab,मेंशराब,मेंशारा
singhade,सिंघाड़े,सिंघड़े]
hisaarah,हिसारः,हिसारह
ramkot,रामकोट,रामकोट
baithate,बैठते,बैठते
taskheer,तसखीर,तसखीर
ishaara,इशारा,ईशारा
solapur,सोलापुर,सोलापुर
mejbaani,मेजबानी,मेजबानी
florence,फ्लोरेंस,फ्लोरेंस
paraamarshak,परामर्शक,परामर्षक
