Actual word in English,Actual word in Hindi,Predicted word in Hindi
strong,स्ट्रॉन्ग,स्त्रां]#
rajnitikaron,राजनीतिकारों,राृनिनिकानार
panipat,पानीपत,पनीपाट
blankaard,ब्लांकार्ड,ब्लनाालाार
jhabua,झाबुआ,जाबू]
jacinto,जकिंटो,जासींत
barahsinga,बारहसिंगा,बारहांसिं
suchnah,सूचनाः,सुच्ना
electromagic,इलेक्ट्रोमैजिक,इैैल्क्रोंकोर]
lalmani,लालमणी,लल्लान
bhaaulaal,भाऊलाल,भौहाल]
kathua,कठुआ,काथु
palaari,पलारी,पलारा
amitao,अमिताव,माइताओ
tadanrustee,तदंरुस्ती,दातासनीर]
vaabastaa,वाबस्ता,वाबासात
vlad,व्लाद,व्लड]
slash,स्लैश,स्सा]
waterbury,वाटरबरी,वाटरबरी
selfie,सेल्फी,सेलीई]
luis,लुईस,ल्यु
panchasootra,पंचसूत्र,पांचासुर
aryama,अर्यमा,अर्र्य
vaadak,वादक,वाकड
junction,जंक्शन,जन्कन्
generic,जेनरिक,जेनरीर
jiya,जिया,जीया
aden,एडेन,अडेन
sophner,सॉफ़्नर,सोप्नार
qwvga,क्यूडब्ल्यूवीजीए,क्वीवी]#########
dhvanimikon,ध्वनिमिकों,ध्वनिनिकान
feeds,फीड्स,फीडी]
sukadiyaal,सुकडि़याल,सुकाडीबाई
angadh,अनगढ़,अंगाह
bavji,बावजी,बवीजी
chhodiye,छोडिये,छोड़ीय
cipla,सिप्ला,सीआईपी
vigyanon,विज्ञानों,विज्ञानों
dhasmaanaa,धस्माना,धसमाना]
longewal,लोंगोवाल,लोंगेवाल
badam,बदाम,बदम]
atraikt,अट्रैक्ट,अत्रिकत]
saraaha,सराहा,सराहा
nrityashaili,नृत्यशैली,नृत्यशैली
sanvari,संवरी,संवरी
yakshadhipati,यक्षाधिपति,यक्षाधिपता
arabpatiyon,अरबपतियों,अरबपतियों
mukaddamon,मुकद्दमों,मुकद्दमों
phode,फोड़े,फोडे]
sihunta,सिहुंता,सिहुंता
jeewan,जीवन,जीवन
dhoondhata,ढूंढता,धूंधात
cruces,क्रुसेस,क्रूस]#
kaaryakartriyon,कार्यकर्त्रियों,कार्यकृत्राओं]#
pratibaddhtaaen,प्रतिबद्धताएं,प्रतिबद्धताएं
dlw,डीएलडब्ल्यू,डीएवीएल]###
plan,प्लेन,प्लान
pailot,पायलट,पैलोट
adhiwas,अधिवास,अधिवास
phainn,फैंन,फैन]
favvara,फव्वारा,फववारा]
halchal,हालचाल,हालचल]
wishvaweer,विश्ववीर,विश्ववीर
crest,क्रेस्ट,क्रेस्ट
brahmleen,ब्रह्मलीन,ब्रह्मलीन
virechan,विरेचन,विरेचन
yaaddaashta,याद्दाश्त,याद्दस्थ]
ujjain,उज्जैन,उज्जैन
sahyaatre,सहयात्री,सह्यात्र
jimme,जिम्मे,जिम्मे
sarawagi,सारावागी,सरावगी]#
dekhiyegaa,देखियेगा,देखिएगा]
wajood,वजूद,वजूद
kundal,कुंडल,कुंदल
ria,रिया,रिया
slider,स्लाइडर,स्लाइडर
management,मैनेजमेंट,मैनाजेमें
karyakaaryakartaon,कार्यकार्यकर्ताओं,कार्यक्यारकर्ताओं
cristis,क्रिस्टिस,क्रिस्टिस
ruktey,रुकते,रुक्त
distrabyuters,डिस्ट्रब्यूटर्स,डिस्ट्रायुबर्टी
spell,स्पेल,एसपीए
damapar,दमपर,दमपर
thikane,ठिकाने,ठिकने]
interactuality,इंटरटेक्चुअलिटी,इंटरक्टिलीटी]##
cdyaan,सीडीयां,स्डायन]
south,साउथ,सौथ]
aapkaa,आपका,आपका
nahinkarwaaee,नहींकरवाई,नहींकरवाए
jaagriti,जागृति,जागृति
choodhe,चूड़े,चूढ़े
thirty,थर्टी,थिरती
nadsa,नक्सल,नदसा]
gsm,जीएसएम,जीएसएम
gujarat,गुजरात,गुजारत
darshnarthee,दर्शनार्थी,दर्शनार्थी
nabha,नाभा,नाभा
dhokebaaj,धोखेबाज,धोकेबाज
lega,लेगा,लेगा
beeaaeeaaeeteeem,बीआईआईटीएम,बीकीहीत]##
somwaar,साेमवार,सोमवार]
wanon,वाणों,वनों]
audhyogikaran,औद्योगिकरण,औध्योकीगरण
agrahari,अग्रहरि,अग्रहरी
aafa,आफॅ,आफा
teemaardaron,तीमारदारों,तीमारदारों
misra,मिश्रा,मिसरा]
cerebra,सेरेब्रा,सेरेब्रा
naagrik,नागारिक,नागरिक]
dastaar,दस्तार,दस्तार
makarh,मकरः,मकरह
gtor,जीतोड़,जीटीओय
ballistic,बैलिस्टिक,बैलिस्टिक
chadhegaa,चढ़ेगा,चढ़ेगा
maange,मांगे,मांगे
nilabh,नीलाभ,नीलाभ
mensharaab,मेंशराब,मेंशराब
singhade,सिंघाड़े,सिंघडे]#
hisaarah,हिसारः,हिसारह
ramkot,रामकोट,रामकोट
baithate,बैठते,बैठते
taskheer,तसखीर,तासखी
ishaara,इशारा,इशारा
solapur,सोलापुर,सोलापुर
mejbaani,मेजबानी,मेजबानी
florence,फ्लोरेंस,फ्लोरेन्
paraamarshak,परामर्शक,परारामक्
jhaadane,झाड़ने,झाड़ने
theaters,थियेटर्स,थीटर्स]#
aadaan,आदान,आदान
ambience,आंबियंस,एम्बीएं
surakshaah,सुरक्षाः,सुरक्षाह
hikaarico,हिकारिको,हिकारिको
baanyaa,बांया,बान्य
rookvaai,रुकवाई,रूकवाई
mitravat,मित्रवत,मित्रवत
bokaro,बोकारो,बोकरो]
maurya,मौर्या,मौर्य]
pratinidhikaaree,प्रतिनिधिकारी,प्रतिनिधिकारी
chandramaon,चंद्रमाओं,चन्द्रमाओ
parosane,परोसने,परोसने
dhaiya,ढैया,धैया
spirits,स्पिरिट्स,स्पिरिट्स
leandro,लियान्ड्रो,लिंडरो]###
sean,शॉन,सीन
swarthparak,स्वार्थपरक,स्वर्थपरक]
chuchiyaan,चूचियां,चुचियाँ
mahamidiya,महामीडिया,महमिदिया]
poorwajanmon,पूर्वजन्मों,पूर्वाजनमों
shohadapantee,शोहदापंती,शोहदापन्त
kushaan,कुषाण,कुशान
jamloki,जमलोकी,जमलोकी
everest,एवरेस्ट,इवरेस्ट
